reviewer,docID,citation,year,link,mine_type,metals,country,region,location,mine,latitude,longitude,impactID,mitigationID,affected_system,affected_component,affected_factor,impact description,comment,stage_prospecting,stage_exploration,stage_construction,stage_operation,stage_expansion,stage_decommissioning_closure,stage_postclosure,stage_remediation,stage_abandonment,stage_comment,focus,contaminant,est_significance,impact_direction,impact_info_source,mitigation,mitigation_description,mitigation_info_source
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M2,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Existing national campaigns to prevent substance abuse, unwanted pregnancies, smoking and STIs and promote healthy diet and exercise",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M3,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"FIDIC HIV/AIDS conditions extended to sub contractors in all the tender documents and contracts related to Construction, operation and closure.",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M4,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,Promotion and availability of healthy nutrition and physical activity in the mine camps.,Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M5,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Initial and regular health checks for employees (screening of TB, Cholesterol, diabetes, etc.).",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M6,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Develop and implement strategies for making healthy choice the easy choice at the mine site: healthy food, local food, attractive and available exercise program, hand washing facilities and campaigns, etc.",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M7,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,Counseling services for staff and their families. ,Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M8,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Active part of community health campaigns (e.g. safe sex, alcohol, non-smoking) both for the staff and the community.. ",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M9,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"It is recommended to annually revisit and monitor social indicators such as population numbers and profile, unemployment, cost of living and perception of well-being, teenage pregnancy, STDs and HIV level. This monitoring information will allow an early “alarm” if demographic changes and social problems are larger than or differ from predictions. This recommendation is also applicable to impacts in social conflicts. ",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M10,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"It is recommended to support local and national tuberculosis, early pregnancy and HIV/STD prevention initiatives from Paarisa and health authorities.",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C44,E6M11,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of transmission of STIs and tuberculosis, mainly via prostitution and sexual contact with the local population",,,,Y,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"It is also recommended to design and implement information and prevention campaigns for prevention of Tuberculosis, HIV/AIDS and STDs among workers and contractors affected in the project ",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M1,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"During construction, limited contact with local population due to distance
of the construction camp form Nuuk
and Kapisillit, and accessibility limitation",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M2,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Existing national campaigns to prevent substance abuse, unwanted pregnancies, smoking and STIs and promote healthy diet and exercise",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M3,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"FIDIC HIV/AIDS conditions extended to sub contractors in all the tender documents and contracts related to Construction, operation and closure.",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M4,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,Promotion and availability of healthy nutrition and physical activity in the mine camps.,Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M5,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Initial and regular health checks for employees (screening of TB, Cholesterol, diabetes, etc.).",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M6,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Develop and implement strategies for making healthy choice the easy choice at the mine site: healthy food, local food, attractive and available exercise program, hand washing facilities and campaigns, etc.",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M7,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,Counseling services for staff and their families. ,Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M8,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"Active part of community health campaigns (e.g. safe sex, alcohol, non-smoking) both for the staff and the community.. ",Page 184
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C45,E6M9,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Risk of incidence of alcohol and intoxicants abuse, etc. during the home stay after long period in a dry camp",,,,NR,Y,NR,NR,NR,NR,NR,,Local community,NA,Low/medium,Positive/Negative,Page 184,Yes,"It is recommended to annually revisit and monitor social indicators such as population numbers and profile, unemployment, cost of living and perception of well-being, teenage pregnancy, STDs and HIV level. This monitoring information will allow an early “alarm” if demographic changes and social problems are larger than or differ from predictions. This recommendation is also applicable to impacts in social conflicts. ",Page 184
